"id","customer_id","status","time_invoice","time_receive","branch_id","address_receive","receiver_name","receiver_phone","pay","note"
370,"ddnhue",2,"23/10/2021 01:22:06.304262","23/10/2021 01:22:06.304262",0,,,,3390000,
371,"ntloc",2,"23/10/2021 01:22:06.311418","23/10/2021 01:22:06.311418",0,,,,3390000,
372,"tylnhi",2,"23/10/2021 01:22:06.318342","23/10/2021 01:22:06.318342",0,,,,3390000,
373,"ltsong",2,"23/10/2021 01:22:06.324306","23/10/2021 01:22:06.324306",0,,,,3390000,
374,"nhdhao",2,"23/10/2021 01:22:06.331982","23/10/2021 01:22:06.331982",0,,,,3390000,
375,"dhkhai",2,"23/10/2021 01:22:06.339395","23/10/2021 01:22:06.339395",0,,,,3390000,
376,"hqdung",2,"23/10/2021 01:22:06.3465","23/10/2021 01:22:06.3465",0,,,,3390000,
377,"dqlai",2,"23/10/2021 01:22:06.353005","23/10/2021 01:22:06.353005",0,,,,3390000,
378,"ptkien",2,"23/10/2021 01:22:06.361286","23/10/2021 01:22:06.361286",0,,,,3390000,
379,"lmquy",2,"23/10/2021 01:22:06.368531","23/10/2021 01:22:06.368531",0,,,,3390000,
380,"hltmanh",2,"23/10/2021 01:22:06.375509","23/10/2021 01:22:06.375509",0,,,,3390000,
381,"tu123",2,"23/10/2021 01:22:06.383056","23/10/2021 01:22:06.383056",0,,,,3390000,
382,"ntkanh",2,"23/10/2021 01:22:06.390348","23/10/2021 01:22:06.390348",0,,,,3390000,
383,"ptloc",2,"23/10/2021 01:22:06.397561","23/10/2021 01:22:06.397561",0,,,,3390000,
384,"vtluan",2,"23/10/2021 01:22:06.405088","23/10/2021 01:22:06.405088",0,,,,3390000,
385,"ntkduy",2,"23/10/2021 01:22:06.412303","23/10/2021 01:22:06.412303",0,,,,3390000,
386,"nhtuan",2,"23/10/2021 01:22:06.418862","23/10/2021 01:22:06.418862",0,,,,3390000,
387,"lvqan",2,"23/10/2021 01:22:06.426473","23/10/2021 01:22:06.426473",0,,,,3390000,
388,"ctnhung",2,"23/10/2021 01:22:06.432867","23/10/2021 01:22:06.432867",0,,,,3390000,
389,"toshiko",2,"23/10/2021 01:22:06.439826","23/10/2021 01:22:06.439826",0,,,,3390000,
390,"ttlong",2,"23/10/2021 01:22:06.446761","23/10/2021 01:22:06.446761",0,,,,3390000,
391,"mhvan",2,"23/10/2021 01:22:06.45434","23/10/2021 01:22:06.45434",0,,,,3390000,
392,"ddkhanh",2,"23/10/2021 01:22:06.461916","23/10/2021 01:22:06.461916",0,,,,3390000,
393,"httam",2,"23/10/2021 01:22:06.468212","23/10/2021 01:22:06.468212",0,,,,3390000,
394,"vdhieu",2,"23/10/2021 01:22:06.474359","23/10/2021 01:22:06.474359",0,,,,3390000,
395,"lqcuong",2,"23/10/2021 01:22:06.481979","23/10/2021 01:22:06.481979",0,,,,3390000,
396,"ndquang",2,"23/10/2021 01:22:06.489429","23/10/2021 01:22:06.489429",0,,,,3390000,
397,"hltmanh",2,"23/10/2021 01:22:06.496867","23/10/2021 01:22:06.496867",0,,,,3390000,
398,"ptttam",2,"23/10/2021 01:22:06.503806","23/10/2021 01:22:06.503806",0,,,,3390000,
399,"thanhvy",2,"23/10/2021 01:22:06.511604","23/10/2021 01:22:06.511604",0,,,,3390000,
400,"dhkhai",2,"23/10/2021 01:22:06.518887","23/10/2021 01:22:06.518887",0,,,,3390000,
401,"dqviet",2,"23/10/2021 01:22:06.5255","23/10/2021 01:22:06.5255",0,,,,3390000,
402,"ndtai",2,"23/10/2021 01:22:06.533004","23/10/2021 01:22:06.533004",0,,,,3390000,
403,"nttthuy",2,"23/10/2021 01:22:06.54067","23/10/2021 01:22:06.54067",0,,,,3390000,
404,"nhdhao",2,"23/10/2021 01:22:06.548645","23/10/2021 01:22:06.548645",0,,,,3390000,
405,"nvchung",2,"23/10/2021 01:22:06.555028","23/10/2021 01:22:06.555028",0,,,,3390000,
406,"ntphong",2,"23/10/2021 01:22:06.560395","23/10/2021 01:22:06.560395",0,,,,3390000,
407,"bndtrung",2,"23/10/2021 01:22:06.567141","23/10/2021 01:22:06.567141",0,,,,3390000,
408,"dkhy",2,"23/10/2021 01:22:06.574142","23/10/2021 01:22:06.574142",0,,,,3390000,
409,"ltkiet",2,"23/10/2021 01:22:06.582649","23/10/2021 01:22:06.582649",0,,,,3390000,
410,"hnthien",2,"23/10/2021 01:22:06.58867","23/10/2021 01:22:06.58867",0,,,,3390000,
411,"hdhuy",2,"23/10/2021 01:22:06.596103","23/10/2021 01:22:06.596103",0,,,,3390000,
412,"ttson",2,"23/10/2021 01:22:06.60234","23/10/2021 01:22:06.60234",0,,,,3390000,
413,"nvan",2,"23/10/2021 01:22:06.608815","23/10/2021 01:22:06.608815",0,,,,3390000,
414,"pmthe",2,"23/10/2021 01:22:06.615336","23/10/2021 01:22:06.615336",0,,,,3390000,
415,"httri",2,"23/10/2021 01:22:06.621569","23/10/2021 01:22:06.621569",0,,,,3390000,
416,"ttson",2,"23/10/2021 01:22:06.627376","23/10/2021 01:22:06.627376",0,,,,3390000,
417,"pmthanh",2,"23/10/2021 01:22:06.634866","23/10/2021 01:22:06.634866",0,,,,3390000,
418,"httri",2,"23/10/2021 01:22:06.642447","23/10/2021 01:22:06.642447",0,,,,3390000,
419,"vtluan",2,"23/10/2021 01:22:06.650466","23/10/2021 01:22:06.650466",0,,,,3390000,
420,"nhdhao",2,"23/10/2021 01:22:06.658271","23/10/2021 01:22:06.658271",0,,,,3390000,
421,"hqbao",2,"23/10/2021 01:22:06.66624","23/10/2021 01:22:06.66624",0,,,,3390000,
422,"ndquang",2,"23/10/2021 01:22:06.673925","23/10/2021 01:22:06.673925",0,,,,3390000,
423,"ndtai",2,"23/10/2021 01:22:06.68173","23/10/2021 01:22:06.68173",0,,,,3390000,
424,"dqviet",2,"23/10/2021 01:22:06.68817","23/10/2021 01:22:06.68817",0,,,,3390000,
425,"ndtai",2,"23/10/2021 01:22:06.696154","23/10/2021 01:22:06.696154",0,,,,3390000,
426,"nhhiep",2,"23/10/2021 01:22:06.702855","23/10/2021 01:22:06.702855",0,,,,3390000,
427,"ltlong",2,"23/10/2021 01:22:06.708968","23/10/2021 01:22:06.708968",0,,,,3390000,
428,"hltmanh",2,"23/10/2021 01:22:06.716702","23/10/2021 01:22:06.716702",0,,,,3390000,
429,"dnmquoc",2,"23/10/2021 01:22:06.724008","23/10/2021 01:22:06.724008",0,,,,3390000,
430,"dhkhai",2,"23/10/2021 01:22:06.73212","23/10/2021 01:22:06.73212",0,,,,3390000,
431,"ltsong",2,"23/10/2021 01:22:06.739606","23/10/2021 01:22:06.739606",0,,,,3390000,
432,"lqcuong",2,"23/10/2021 01:22:06.747126","23/10/2021 01:22:06.747126",0,,,,3390000,
433,"bndtrung",2,"23/10/2021 01:22:06.754928","23/10/2021 01:22:06.754928",0,,,,3390000,
434,"tu123",2,"23/10/2021 01:22:06.76171","23/10/2021 01:22:06.76171",0,,,,3390000,
435,"sssbath",2,"23/10/2021 01:22:06.769791","23/10/2021 01:22:06.769791",0,,,,3390000,
436,"toshiko",2,"23/10/2021 01:22:06.777302","23/10/2021 01:22:06.777302",0,,,,3390000,
437,"ntloc",2,"23/10/2021 01:22:06.784151","23/10/2021 01:22:06.784151",0,,,,3390000,
438,"hltmanh",2,"23/10/2021 01:22:06.857378","23/10/2021 01:22:06.857378",0,,,,6690000,
439,"nttthuy",2,"23/10/2021 01:22:06.865625","23/10/2021 01:22:06.865625",0,,,,6690000,
440,"sssbath",2,"23/10/2021 01:22:06.875214","23/10/2021 01:22:06.875214",0,,,,6690000,
441,"ndtai",2,"23/10/2021 01:22:06.883746","23/10/2021 01:22:06.883746",0,,,,6690000,
442,"lvqan",2,"23/10/2021 01:22:06.890978","23/10/2021 01:22:06.890978",0,,,,6690000,
443,"ctnhung",2,"23/10/2021 01:22:06.898842","23/10/2021 01:22:06.898842",0,,,,6690000,
444,"dhkhai",2,"23/10/2021 01:22:06.905845","23/10/2021 01:22:06.905845",0,,,,6690000,
445,"ltkiet",2,"23/10/2021 01:22:06.913752","23/10/2021 01:22:06.913752",0,,,,6690000,
446,"ltduy",2,"23/10/2021 01:22:06.921016","23/10/2021 01:22:06.921016",0,,,,6690000,
447,"pmthanh",2,"23/10/2021 01:22:06.930324","23/10/2021 01:22:06.930324",0,,,,6690000,
448,"nvthai",2,"23/10/2021 01:22:06.938626","23/10/2021 01:22:06.938626",0,,,,6690000,
449,"tu123",2,"23/10/2021 01:22:06.945404","23/10/2021 01:22:06.945404",0,,,,6690000,
450,"pmthe",2,"23/10/2021 01:22:06.952742","23/10/2021 01:22:06.952742",0,,,,6690000,
451,"ttson",2,"23/10/2021 01:22:06.961118","23/10/2021 01:22:06.961118",0,,,,6690000,
452,"hltmanh",2,"23/10/2021 01:22:06.968294","23/10/2021 01:22:06.968294",0,,,,6690000,
453,"dqviet",2,"23/10/2021 01:22:06.975438","23/10/2021 01:22:06.975438",0,,,,6690000,
454,"mhvan",2,"23/10/2021 01:22:06.983103","23/10/2021 01:22:06.983103",0,,,,6690000,
455,"ndquang",2,"23/10/2021 01:22:06.9918","23/10/2021 01:22:06.9918",0,,,,6690000,
456,"tylnhi",2,"23/10/2021 01:22:06.999122","23/10/2021 01:22:06.999122",0,,,,6690000,
457,"lmquy",2,"23/10/2021 01:22:07.00608","23/10/2021 01:22:07.00608",0,,,,6690000,
458,"ntkduy",2,"23/10/2021 01:22:07.014192","23/10/2021 01:22:07.014192",0,,,,6690000,
459,"lnminh",2,"23/10/2021 01:22:07.020741","23/10/2021 01:22:07.020741",0,,,,6690000,
460,"hnthien",2,"23/10/2021 01:22:07.027956","23/10/2021 01:22:07.027956",0,,,,6690000,
461,"vdhieu",2,"23/10/2021 01:22:07.034715","23/10/2021 01:22:07.034715",0,,,,6690000,
462,"ptkien",2,"23/10/2021 01:22:07.041514","23/10/2021 01:22:07.041514",0,,,,6690000,
463,"ntphong",2,"23/10/2021 01:22:07.049194","23/10/2021 01:22:07.049194",0,,,,6690000,
464,"ptttam",2,"23/10/2021 01:22:07.056332","23/10/2021 01:22:07.056332",0,,,,6690000,
465,"hqbao",2,"23/10/2021 01:22:07.065148","23/10/2021 01:22:07.065148",0,,,,6690000,
466,"ndtai",2,"23/10/2021 01:22:07.073358","23/10/2021 01:22:07.073358",0,,,,6690000,
467,"ptloc",2,"23/10/2021 01:22:07.081714","23/10/2021 01:22:07.081714",0,,,,6690000,
468,"dqlai",2,"23/10/2021 01:22:07.088407","23/10/2021 01:22:07.088407",0,,,,6690000,
469,"nvan",2,"23/10/2021 01:22:07.097104","23/10/2021 01:22:07.097104",0,,,,6690000,
470,"bndtrung",2,"23/10/2021 01:22:07.104374","23/10/2021 01:22:07.104374",0,,,,6690000,
471,"ddnhue",2,"23/10/2021 01:22:07.111635","23/10/2021 01:22:07.111635",0,,,,6690000,
472,"thanhvy",2,"23/10/2021 01:22:07.120149","23/10/2021 01:22:07.120149",0,,,,6690000,
473,"hqdung",2,"23/10/2021 01:22:07.126095","23/10/2021 01:22:07.126095",0,,,,6690000,
474,"nhdhao",2,"23/10/2021 01:22:07.1333","23/10/2021 01:22:07.1333",0,,,,6690000,
475,"ltsong",2,"23/10/2021 01:22:07.139163","23/10/2021 01:22:07.139163",0,,,,6690000,
476,"nvchung",2,"23/10/2021 01:22:07.147473","23/10/2021 01:22:07.147473",0,,,,6690000,
477,"vtluan",2,"23/10/2021 01:22:07.154054","23/10/2021 01:22:07.154054",0,,,,6690000,
478,"ltlong",2,"23/10/2021 01:22:07.160809","23/10/2021 01:22:07.160809",0,,,,6690000,
479,"ltlong",2,"23/10/2021 01:22:07.167622","23/10/2021 01:22:07.167622",0,,,,6690000,
480,"toshiko",2,"23/10/2021 01:22:07.174378","23/10/2021 01:22:07.174378",0,,,,6690000,
481,"dkhy",2,"23/10/2021 01:22:07.182483","23/10/2021 01:22:07.182483",0,,,,6690000,
482,"ntloc",2,"23/10/2021 01:22:07.189577","23/10/2021 01:22:07.189577",0,,,,6690000,
483,"nthoang",2,"23/10/2021 01:22:07.196075","23/10/2021 01:22:07.196075",0,,,,6690000,
484,"lvdai",2,"23/10/2021 01:22:07.203562","23/10/2021 01:22:07.203562",0,,,,6690000,
485,"nhhiep",2,"23/10/2021 01:22:07.21073","23/10/2021 01:22:07.21073",0,,,,6690000,
486,"ddkhanh",2,"23/10/2021 01:22:07.217589","23/10/2021 01:22:07.217589",0,,,,6690000,
487,"hdhuy",2,"23/10/2021 01:22:07.224124","23/10/2021 01:22:07.224124",0,,,,6690000,
488,"vtluan",2,"23/10/2021 01:22:07.231789","23/10/2021 01:22:07.231789",0,,,,6190000,
489,"dhkhai",2,"23/10/2021 01:22:07.239127","23/10/2021 01:22:07.239127",0,,,,6190000,
490,"nvchung",2,"23/10/2021 01:22:07.246503","23/10/2021 01:22:07.246503",0,,,,6190000,
491,"pmthanh",2,"23/10/2021 01:22:07.254472","23/10/2021 01:22:07.254472",0,,,,6190000,
492,"bndtrung",2,"23/10/2021 01:22:07.260815","23/10/2021 01:22:07.260815",0,,,,6190000,
493,"ptkien",2,"23/10/2021 01:22:07.269005","23/10/2021 01:22:07.269005",0,,,,6190000,
494,"hltmanh",2,"23/10/2021 01:22:07.275929","23/10/2021 01:22:07.275929",0,,,,6190000,
495,"ttlong",2,"23/10/2021 01:22:07.283839","23/10/2021 01:22:07.283839",0,,,,6190000,
496,"hdhuy",2,"23/10/2021 01:22:07.290909","23/10/2021 01:22:07.290909",0,,,,6190000,
497,"lvqan",2,"23/10/2021 01:22:07.298749","23/10/2021 01:22:07.298749",0,,,,6190000,
498,"ptttam",2,"23/10/2021 01:22:07.305999","23/10/2021 01:22:07.305999",0,,,,6190000,
499,"nthoang",2,"23/10/2021 01:22:07.312837","23/10/2021 01:22:07.312837",0,,,,6190000,
500,"sssbath",2,"23/10/2021 01:22:07.319963","23/10/2021 01:22:07.319963",0,,,,6190000,
501,"ddkhanh",2,"23/10/2021 01:22:07.327167","23/10/2021 01:22:07.327167",0,,,,6190000,
502,"ltsong",2,"23/10/2021 01:22:07.333645","23/10/2021 01:22:07.333645",0,,,,6190000,
503,"nhdhao",2,"23/10/2021 01:22:07.340058","23/10/2021 01:22:07.340058",0,,,,6190000,
504,"nttthuy",2,"23/10/2021 01:22:07.348665","23/10/2021 01:22:07.348665",0,,,,6190000,
505,"ddnhue",2,"23/10/2021 01:22:07.355466","23/10/2021 01:22:07.355466",0,,,,6190000,
506,"dhkhai",2,"23/10/2021 01:22:07.363852","23/10/2021 01:22:07.363852",0,,,,6190000,
507,"dnmquoc",2,"23/10/2021 01:22:07.370483","23/10/2021 01:22:07.370483",0,,,,6190000,
508,"lvdai",2,"23/10/2021 01:22:07.379729","23/10/2021 01:22:07.379729",0,,,,6190000,
509,"ntkduy",2,"23/10/2021 01:22:07.387836","23/10/2021 01:22:07.387836",0,,,,6190000,
510,"ndtai",2,"23/10/2021 01:22:07.394872","23/10/2021 01:22:07.394872",0,,,,6190000,
511,"ttson",2,"23/10/2021 01:22:07.401898","23/10/2021 01:22:07.401898",0,,,,6190000,
512,"mhvan",2,"23/10/2021 01:22:07.408918","23/10/2021 01:22:07.408918",0,,,,6190000,
513,"hqbao",2,"23/10/2021 01:22:07.415951","23/10/2021 01:22:07.415951",0,,,,6190000,
514,"ltlong",2,"23/10/2021 01:22:07.422581","23/10/2021 01:22:07.422581",0,,,,6190000,
515,"hnthien",2,"23/10/2021 01:22:07.429018","23/10/2021 01:22:07.429018",0,,,,6190000,
516,"dkhy",2,"23/10/2021 01:22:07.435429","23/10/2021 01:22:07.435429",0,,,,6190000,
517,"ntkanh",2,"23/10/2021 01:22:07.443559","23/10/2021 01:22:07.443559",0,,,,6190000,
518,"dqlai",2,"23/10/2021 01:22:07.44968","23/10/2021 01:22:07.44968",0,,,,6190000,
519,"nhtuan",2,"23/10/2021 01:22:07.45607","23/10/2021 01:22:07.45607",0,,,,6190000,
520,"ptloc",2,"23/10/2021 01:22:07.463899","23/10/2021 01:22:07.463899",0,,,,6190000,
521,"dqviet",2,"23/10/2021 01:22:07.471354","23/10/2021 01:22:07.471354",0,,,,6190000,
522,"ltlong",2,"23/10/2021 01:22:07.47829","23/10/2021 01:22:07.47829",0,,,,6190000,
523,"tylnhi",2,"23/10/2021 01:22:07.48525","23/10/2021 01:22:07.48525",0,,,,6190000,
524,"hqdung",2,"23/10/2021 01:22:07.49119","23/10/2021 01:22:07.49119",0,,,,6190000,
525,"ltduy",2,"23/10/2021 01:22:07.498521","23/10/2021 01:22:07.498521",0,,,,6190000,
526,"ctnhung",2,"23/10/2021 01:22:07.505179","23/10/2021 01:22:07.505179",0,,,,6190000,
527,"ntloc",2,"23/10/2021 01:22:07.561987","23/10/2021 01:22:07.561987",0,,,,6190000,
528,"tu123",2,"23/10/2021 01:22:07.57229","23/10/2021 01:22:07.57229",0,,,,6190000,
529,"thanhvy",2,"23/10/2021 01:22:07.580651","23/10/2021 01:22:07.580651",0,,,,6190000,
530,"lqcuong",2,"23/10/2021 01:22:07.587802","23/10/2021 01:22:07.587802",0,,,,6190000,
531,"ltkiet",2,"23/10/2021 01:22:07.595995","23/10/2021 01:22:07.595995",0,,,,6190000,
532,"nhhiep",2,"23/10/2021 01:22:07.603057","23/10/2021 01:22:07.603057",0,,,,6190000,
533,"ntphong",2,"23/10/2021 01:22:07.610573","23/10/2021 01:22:07.610573",0,,,,6190000,
534,"vdhieu",2,"23/10/2021 01:22:07.618166","23/10/2021 01:22:07.618166",0,,,,6190000,
535,"lmquy",2,"23/10/2021 01:22:07.624627","23/10/2021 01:22:07.624627",0,,,,6190000,
536,"hltmanh",2,"23/10/2021 01:22:07.632923","23/10/2021 01:22:07.632923",0,,,,6190000,
537,"lqcuong",2,"23/10/2021 01:22:07.708698","23/10/2021 01:22:07.708698",0,,,,3790000,
538,"lvdai",2,"23/10/2021 01:22:07.716376","23/10/2021 01:22:07.716376",0,,,,3790000,
539,"ntphong",2,"23/10/2021 01:22:07.724451","23/10/2021 01:22:07.724451",0,,,,3790000,
540,"ltsong",2,"23/10/2021 01:22:07.732664","23/10/2021 01:22:07.732664",0,,,,3790000,
541,"nhtuan",2,"23/10/2021 01:22:07.740075","23/10/2021 01:22:07.740075",0,,,,3790000,
542,"ttson",2,"23/10/2021 01:22:07.748192","23/10/2021 01:22:07.748192",0,,,,3790000,
543,"ndquang",2,"23/10/2021 01:22:07.755091","23/10/2021 01:22:07.755091",0,,,,3790000,
544,"ddkhanh",2,"23/10/2021 01:22:07.761746","23/10/2021 01:22:07.761746",0,,,,3790000,
545,"nthoang",2,"23/10/2021 01:22:07.768082","23/10/2021 01:22:07.768082",0,,,,3790000,
546,"ptkien",2,"23/10/2021 01:22:07.775384","23/10/2021 01:22:07.775384",0,,,,3790000,
547,"httam",2,"23/10/2021 01:22:07.782746","23/10/2021 01:22:07.782746",0,,,,3790000,
548,"hqdung",2,"23/10/2021 01:22:07.790669","23/10/2021 01:22:07.790669",0,,,,3790000,
549,"ptttam",2,"23/10/2021 01:22:07.798649","23/10/2021 01:22:07.798649",0,,,,3790000,
550,"ltduy",2,"23/10/2021 01:22:07.806288","23/10/2021 01:22:07.806288",0,,,,3790000,
551,"pmthanh",2,"23/10/2021 01:22:07.814213","23/10/2021 01:22:07.814213",0,,,,3790000,
552,"pmthe",2,"23/10/2021 01:22:07.822248","23/10/2021 01:22:07.822248",0,,,,3790000,
553,"sssbath",2,"23/10/2021 01:22:07.829832","23/10/2021 01:22:07.829832",0,,,,3790000,
554,"ntloc",2,"23/10/2021 01:22:07.837332","23/10/2021 01:22:07.837332",0,,,,3790000,
555,"dkhy",2,"23/10/2021 01:22:07.846099","23/10/2021 01:22:07.846099",0,,,,3790000,
556,"nhdhao",2,"23/10/2021 01:22:07.853626","23/10/2021 01:22:07.853626",0,,,,3790000,
557,"dhkhai",2,"23/10/2021 01:22:07.860994","23/10/2021 01:22:07.860994",0,,,,3790000,
558,"lnminh",2,"23/10/2021 01:22:07.868594","23/10/2021 01:22:07.868594",0,,,,3790000,
559,"nttthuy",2,"23/10/2021 01:22:07.875729","23/10/2021 01:22:07.875729",0,,,,3790000,
560,"ptloc",2,"23/10/2021 01:22:07.883429","23/10/2021 01:22:07.883429",0,,,,3790000,
561,"hltmanh",2,"23/10/2021 01:22:07.889852","23/10/2021 01:22:07.889852",0,,,,3790000,
562,"ltlong",2,"23/10/2021 01:22:07.898586","23/10/2021 01:22:07.898586",0,,,,3790000,
563,"dnmquoc",2,"23/10/2021 01:22:07.904938","23/10/2021 01:22:07.904938",0,,,,3790000,
564,"lmquy",2,"23/10/2021 01:22:07.912956","23/10/2021 01:22:07.912956",0,,,,3790000,
565,"hltmanh",2,"23/10/2021 01:22:07.919435","23/10/2021 01:22:07.919435",0,,,,3790000,
566,"dhkhai",2,"23/10/2021 01:22:07.926664","23/10/2021 01:22:07.926664",0,,,,3790000,
567,"ttlong",2,"23/10/2021 01:22:07.933622","23/10/2021 01:22:07.933622",0,,,,3790000,
568,"httri",2,"23/10/2021 01:22:07.93974","23/10/2021 01:22:07.93974",0,,,,3790000,
569,"hnthien",2,"23/10/2021 01:22:07.94641","23/10/2021 01:22:07.94641",0,,,,3790000,
570,"nvchung",2,"23/10/2021 01:22:07.953553","23/10/2021 01:22:07.953553",0,,,,3790000,
571,"vdhieu",2,"23/10/2021 01:22:07.960815","23/10/2021 01:22:07.960815",0,,,,3790000,
572,"tylnhi",2,"23/10/2021 01:22:07.966986","23/10/2021 01:22:07.966986",0,,,,3790000,
573,"dqviet",2,"23/10/2021 01:22:07.972854","23/10/2021 01:22:07.972854",0,,,,3790000,
574,"nvan",2,"23/10/2021 01:22:07.980203","23/10/2021 01:22:07.980203",0,,,,3790000,
575,"nhdhao",2,"23/10/2021 01:22:07.98704","23/10/2021 01:22:07.98704",0,,,,3790000,
576,"mhvan",2,"23/10/2021 01:22:07.993558","23/10/2021 01:22:07.993558",0,,,,3790000,
577,"ndtai",2,"23/10/2021 01:22:08.00172","23/10/2021 01:22:08.00172",0,,,,3790000,
578,"tu123",2,"23/10/2021 01:22:08.008524","23/10/2021 01:22:08.008524",0,,,,3790000,
579,"bndtrung",2,"23/10/2021 01:22:08.016301","23/10/2021 01:22:08.016301",0,,,,3790000,
580,"ntkanh",2,"23/10/2021 01:22:08.022923","23/10/2021 01:22:08.022923",0,,,,3790000,
581,"hqbao",2,"23/10/2021 01:22:08.031782","23/10/2021 01:22:08.031782",0,,,,3790000,
582,"vtluan",2,"23/10/2021 01:22:08.038353","23/10/2021 01:22:08.038353",0,,,,3790000,
583,"ltlong",2,"23/10/2021 01:22:08.046176","23/10/2021 01:22:08.046176",0,,,,3790000,
584,"ntkduy",2,"23/10/2021 01:22:08.053399","23/10/2021 01:22:08.053399",0,,,,3790000,
585,"ndtai",2,"23/10/2021 01:22:08.060327","23/10/2021 01:22:08.060327",0,,,,3790000,
586,"lvqan",2,"23/10/2021 01:22:08.068594","23/10/2021 01:22:08.068594",0,,,,3790000,
587,"nvan",2,"23/10/2021 01:22:08.075485","23/10/2021 01:22:08.075485",0,,,,4290000,
588,"nvchung",2,"23/10/2021 01:22:08.08241","23/10/2021 01:22:08.08241",0,,,,4290000,
589,"hdhuy",2,"23/10/2021 01:22:08.088696","23/10/2021 01:22:08.088696",0,,,,4290000,
590,"ctnhung",2,"23/10/2021 01:22:08.096433","23/10/2021 01:22:08.096433",0,,,,4290000,
591,"ptttam",2,"23/10/2021 01:22:08.102768","23/10/2021 01:22:08.102768",0,,,,4290000,
592,"ltsong",2,"23/10/2021 01:22:08.10851","23/10/2021 01:22:08.10851",0,,,,4290000,
593,"hqbao",2,"23/10/2021 01:22:08.115494","23/10/2021 01:22:08.115494",0,,,,4290000,
594,"ptloc",2,"23/10/2021 01:22:08.122401","23/10/2021 01:22:08.122401",0,,,,4290000,
595,"lqcuong",2,"23/10/2021 01:22:08.132589","23/10/2021 01:22:08.132589",0,,,,4290000,
596,"dnmquoc",2,"23/10/2021 01:22:08.138935","23/10/2021 01:22:08.138935",0,,,,4290000,
597,"dkhy",2,"23/10/2021 01:22:08.144961","23/10/2021 01:22:08.144961",0,,,,4290000,
598,"httam",2,"23/10/2021 01:22:08.151626","23/10/2021 01:22:08.151626",0,,,,4290000,
599,"thanhvy",2,"23/10/2021 01:22:08.157852","23/10/2021 01:22:08.157852",0,,,,4290000,
600,"dqviet",2,"23/10/2021 01:22:08.16571","23/10/2021 01:22:08.16571",0,,,,4290000,
601,"hqdung",2,"23/10/2021 01:22:08.172624","23/10/2021 01:22:08.172624",0,,,,4290000,
602,"dhkhai",2,"23/10/2021 01:22:08.179725","23/10/2021 01:22:08.179725",0,,,,4290000,
603,"ndtai",2,"23/10/2021 01:22:08.186843","23/10/2021 01:22:08.186843",0,,,,4290000,
604,"nhdhao",2,"23/10/2021 01:22:08.194588","23/10/2021 01:22:08.194588",0,,,,4290000,
605,"tu123",2,"23/10/2021 01:22:08.202595","23/10/2021 01:22:08.202595",0,,,,4290000,
606,"httri",2,"23/10/2021 01:22:08.21092","23/10/2021 01:22:08.21092",0,,,,4290000,
607,"ntkduy",2,"23/10/2021 01:22:08.217793","23/10/2021 01:22:08.217793",0,,,,4290000,
608,"nvthai",2,"23/10/2021 01:22:08.22448","23/10/2021 01:22:08.22448",0,,,,4290000,
609,"ddnhue",2,"23/10/2021 01:22:08.232337","23/10/2021 01:22:08.232337",0,,,,4290000,
610,"ntkanh",2,"23/10/2021 01:22:08.239652","23/10/2021 01:22:08.239652",0,,,,4290000,
611,"lvdai",2,"23/10/2021 01:22:08.247238","23/10/2021 01:22:08.247238",0,,,,4290000,
612,"ltkiet",2,"23/10/2021 01:22:08.253107","23/10/2021 01:22:08.253107",0,,,,4290000,
613,"lmquy",2,"23/10/2021 01:22:08.259685","23/10/2021 01:22:08.259685",0,,,,4290000,
614,"nhtuan",2,"23/10/2021 01:22:08.266535","23/10/2021 01:22:08.266535",0,,,,4290000,
615,"ndtai",2,"23/10/2021 01:22:08.27253","23/10/2021 01:22:08.27253",0,,,,4290000,
616,"ndquang",2,"23/10/2021 01:22:08.280083","23/10/2021 01:22:08.280083",0,,,,4290000,
617,"ltlong",2,"23/10/2021 01:22:08.286959","23/10/2021 01:22:08.286959",0,,,,4290000,
618,"ntphong",2,"23/10/2021 01:22:08.29575","23/10/2021 01:22:08.29575",0,,,,4290000,
619,"ddkhanh",2,"23/10/2021 01:22:08.302531","23/10/2021 01:22:08.302531",0,,,,4290000,
620,"nhhiep",2,"23/10/2021 01:22:08.308921","23/10/2021 01:22:08.308921",0,,,,4290000,
621,"ltduy",2,"23/10/2021 01:22:08.316757","23/10/2021 01:22:08.316757",0,,,,4290000,
622,"ttson",2,"23/10/2021 01:22:08.323366","23/10/2021 01:22:08.323366",0,,,,4290000,
623,"sssbath",2,"23/10/2021 01:22:08.331134","23/10/2021 01:22:08.331134",0,,,,4290000,
624,"hltmanh",2,"23/10/2021 01:22:08.338201","23/10/2021 01:22:08.338201",0,,,,4290000,
625,"bndtrung",2,"23/10/2021 01:22:08.346849","23/10/2021 01:22:08.346849",0,,,,4290000,
626,"pmthanh",2,"23/10/2021 01:22:08.353192","23/10/2021 01:22:08.353192",0,,,,4290000,
627,"dqlai",2,"23/10/2021 01:22:08.358812","23/10/2021 01:22:08.358812",0,,,,4290000,
628,"nttthuy",2,"23/10/2021 01:22:08.366123","23/10/2021 01:22:08.366123",0,,,,4290000,
629,"ttlong",2,"23/10/2021 01:22:08.372962","23/10/2021 01:22:08.372962",0,,,,4290000,
630,"dhkhai",2,"23/10/2021 01:22:08.380503","23/10/2021 01:22:08.380503",0,,,,4290000,
