"customer_id","product_id","time_up","content","rate_star","time_resolved","handler"
"toshiko",209535,"9/8/2020 00:00:00","Sp tốt chíp rồng 665 mượt trong tầm giá. Chiến game tốt m.n nói bắt sóng yếu mình thấy khá ổn mà miu11 khá mượt mà nói chung tiền ít mà hàng chính hãng là ngon rồi m.n à",5,"1/1/1999 00:00:00",
"ntkduy",212374,"19/11/2020 00:00:00","Máy lày chơi game thì giật mà wifi thì cứ rớt liên tục. trong khi máy mới mua đc có 1 tháng",1,"1/1/1999 00:00:00",
"bndtrung",212374,"4/10/2020 00:00:00","Ai có nhu cầu chơi game thì ko nên mua máy này,máy khá là giật, e mới mua đc 2 ngày đã phải trả hàng r",2,"1/1/1999 00:00:00",
"nthoang",212374,"23/9/2020 00:00:00","Mua máy Sài gần 1 năm bắt WiFi yếu lâu lâu mất sóng điện thoại lúc đầu sài ok giờ muốn đổi con khác",3,"1/1/1999 00:00:00",
"ntloc",212374,"19/9/2020 00:00:00","Em mùa máy mới đc nữa tháng àk mà sao máy xạc đầy 100% xong ngồi chơi đc bà mươi phút là nó tụt liền 20% cho e hỏi là pin bị gì àk",4,"1/1/1999 00:00:00",
"dnmquoc",212374,"18/9/2020 00:00:00","Mình mới mua con 4/128G thấy máy chạy game ngon ko lỗi lầm gì hết máy mát rượi nhân viên thì ok",5,"1/1/1999 00:00:00",
"ddnhue",212374,"17/9/2020 00:00:00","Mình mới mua dùng chưa được 1 tháng mà thấy máy nóng như cục than dù mới chỉ chơi game chưa được 30 phút! Liệu có phải máy bị lỗi không!",2,"1/1/1999 00:00:00",
"ctnhung",212374,"30/8/2020 00:00:00","Người ta mua thì bình luận Bill đẹp vậy. Còn mình mua máy dc 7 tháng đi bảo hành 3 lần thay 2 lần men mà ko khắc phục dc tình trạng rớt wifi chập chờn của redmi. Thất vọng",1,"1/1/1999 00:00:00",
"ltsong",212374,"24/8/2020 00:00:00","Máy ổn định, mình vẫn xài và giới thiệu người nhà mua Với máy,mình có thể đánh giá 5 sao. Tuy nhiên, mình phải đánh giá 1 sao ở đây( vìkhông thấy đánh giá chi nhánh bán hàng ở đâu), vì chi nhánh mình đến mua,có chất lượng phục vụ kém,làm khó chịu cả người mua, và người giới thiệu là mình. Cực kì cực kì ko hài lòng về chi nhánh ở XVNT",1,"1/1/1999 00:00:00",
"tu123",212374,"28/7/2020 00:00:00","Mình dùng hơn 1 tháng mình cảm thấy redmi not 8 4gb128gb -Pin 4000mAh ok -Camera chụp ảnh rất nét đẹp nhiều tính năng hỗ trợ quay phim chuẩn 4k, chụp đêm, quay nhanh chậm tùy chỉnh, làm video từ hình ảnh v.v.... -Cấu hình lướt mượt mà hỗ trợ chế độ chơi game nữa chứ -Loa lớn -Bắt sóng wifi, 3g, 4g tốt ổn định -Màn hình đẹp full HD 1080p -mic thu âm tốt -hỗ trợ cổng hồng ngoại điều kiển tv, máy lạnh v.v... hoạt động tốt - thiết kế máy cầm thoải mái cầm không cấn tay - mở khoá khuôn mặt nhanh mà rất nhạy Nói chung là mức giá dưới 5 triệu vậy là quá ok",5,"1/1/1999 00:00:00",
"hltmanh",212374,"8/7/2020 00:00:00","Phải thêm chụp hình Vân tay,Vân tay nằm cạnh viền or nằm dưới màn hình, pin 5k Vs sạc ko dây thì im quá Camera quá lồi ra ngoài, xấu camera lồi ra, nằm sác vô thân máy thì đẹp, kiểu dáng vuông đẹp.",3,"1/1/1999 00:00:00",
"nhhiep",212374,"5/6/2020 00:00:00","Vừa mua hôm 4/6 máy dùng tốt, cảm ơn nhân viên tgdd 351 nguyễn hữu thọ Đà Nẵng, tư vấn nhiệt tình, anh quản lý rất vui tính :D",5,"1/1/1999 00:00:00",
"ttlong",212374,"19/5/2020 00:00:00","máy e đang chơi game.dòng game nhẹ có hơn 700mb thôi à mà sao đang chơi mạng gamekhông nhận đk kết nối cái này e nghĩ do máy bị lỗi vậy e đổi mới lại đk k",2,"1/1/1999 00:00:00",
"ndtai",212374,"4/5/2020 00:00:00","khá hài lòng về sản phẩm,dùng mượt không giật lag,pin khỏe và đặc biệt sạc rất nhanh",5,"1/1/1999 00:00:00",
"lvdai",212374,"6/4/2020 00:00:00","Máy đẹp, giao diện tiện ích nhưng một điều mình không ngờ tới là pin tụt không phanh luôn. Lúc mới mua phải cập nhập để fix lỗi phông chữ, cập nhập xong pin không cả bằng đt 3000mAh, nói chung là thất vọng",2,"1/1/1999 00:00:00",
"nhtuan",212374,"28/3/2020 00:00:00","Máy đẹp đấy nhưng trong 1 tháng mình xài tận 3 xác máy rồi nhưng tình trạng treo máy vẫn không dừng nhé. 1 máy mua xài đc 1 tuần treo trên 5 lần, 1 máy đổi ráng xài gần 1 tháng treo trên 10 lần có ngày máy treo 3 lần/ ngày. máy mới đổi cách đây 2 ngày đã treo 3 lần. Mình chẵn chơi game hay xài phần mềm nào nặng cả, chỉ vào mess fb r chụp mình máy tính vầy cứ thế mà treo. chẳng hiểu. Ra ngoài TGDĐ cứ bảo đổi máy mà thấy đổi cũng v. Làm sao đi chứ.",1,"1/1/1999 00:00:00",
"httam",212374,"28/3/2020 00:00:00","Thấy pin không được trâu cho lắm, chơi game hay lướt fb thì có khi nóng máy. Liệu cập nhật trong phần cài đặt có hạn chế việc nóng máy và hao pinkhông ạ",3,"1/1/1999 00:00:00",
"sssbath",212374,"22/3/2020 00:00:00","Pin thì ổn, đt chơi mượt nữa em tí lắm nhân viên nhiệt tình,em cảm ơn anh chị thế giới Di Động ạ",4,"1/1/1999 00:00:00",
"dhkhai",212374,"19/3/2020 00:00:00","điện thoại này chơi game nóng kinh khủng luân,lại còn pin hết rất nhanh tôi không thích cho lắm",3,"1/1/1999 00:00:00",
"hnthien",212374,"13/3/2020 00:00:00","Sản phẩm dùng rất tốt vượt qua sự mong đợi của tôi.v",5,"1/1/1999 00:00:00",
"ttson",212374,"8/3/2020 00:00:00","Cho mình trên thế giới di động có thay màn hình của Xiaomi Redmi Note 8 (4GB/128GB) nàykhông vây. Mình mới mua máy này được 1 tháng bị rơi vỡ màn giờ mình muốn thay thì trên cửa hàng của mình có thay cho mìnn đượckhông ạ",5,"1/1/1999 00:00:00",
"ptttam",212374,"15/2/2020 00:00:00","xiaomi note 8 chụp ảnh xấu, ban ngày nhìn ảnh bị ám vàng. còn chụp phong cảnh còn thua nokia 6",3,"1/1/1999 00:00:00",
"dhkhai",212374,"15/2/2020 00:00:00","Sao e sạc pin mà nó bị nóng máy ạ e mới mua được 2 ngày sài pin ok nhưng sạc bị nóng",4,"1/1/1999 00:00:00",
"mhvan",212374,"12/2/2020 00:00:00","Máy khá ngon,khá mượt nhg đôi khi liên quân ko phản hồi,pin máy trâu,chơi game mát rượi.Nói chúng là máy ngón trong tầm giá",5,"1/1/1999 00:00:00",
"nvthai",212374,"9/2/2020 00:00:00","Mình mua xài cũng ok pin cũng trâu chơi pubg rất mượt, cửa hàng TGDĐ đường đinh bộ lĩnh, chị NV quản lý rất dễ thương",5,"1/1/1999 00:00:00",
"httri",212374,"2/2/2020 00:00:00","Hơi bị ko ưng ý. Màn tối, máy nặng, pin ko như lời đồn,😁. Lỡ mua rồi nên chịu khó dùng thôi.",2,"1/1/1999 00:00:00",
"tylnhi",212374,"28/1/2020 00:00:00","Mới mua sáng nay.đt kiểu dáng màu sắc đẹp.rất thích.nhân viên tư vấn dễ thương gần gũi",4,"1/1/1999 00:00:00",
"hqbao",212374,"21/1/2020 00:00:00","mua đt đc 4 ngày pin tuot wa nhanh sac đây từ lúc 8H15 để tôi sáng mặt 13% pin that vọng",2,"1/1/1999 00:00:00",
"lnminh",212374,"8/1/2020 00:00:00","Máy tự động sáng màn hình cảm thấy rất khó chiệu,không thể nào tắt được,tự động sáng liên tục làm cho máy tốn pin tuột pin rất nhanh",1,"1/1/1999 00:00:00",
"hltmanh",212374,"29/12/2019 00:00:00","Mới mua hôm qua điện thoại tốt",3,"1/1/1999 00:00:00",
"nttthuy",212374,"19/12/2019 00:00:00","Đã đổi máy 1 lần do ko bắt đc wifi. Cái thứ 2 mang về thì bắt đc nhưng tậm tịt out liên tục. Hai máy cạnh nhau. Máy đen là note8 pro. Trắng là note 8 Máy mua cho vk mà giờ vk cứ đòi đập khổ thân",2,"1/1/1999 00:00:00",
"pmthe",212374,"12/12/2019 00:00:00","Đt tốt nhân viên tgdd nhiệt tình ns chung là ok tuy ko có ghi âm cuộc gọi nhưg vẫn tốt",5,"1/1/1999 00:00:00",
"hdhuy",212374,"13/11/2019 00:00:00","Không có chức năng ghi âm cuộc gọi thì chán hẳn rồi, nếu được nâng cấp ghi âm cuộc gọi nữa thì cũng tạm ổn",1,"1/1/1999 00:00:00",
"nvchung",212374,"11/11/2019 00:00:00","Mua 2 ngày thấy màn hình ổn, độ sáng khá tốt, cảm ứng đôi khi thấykhông nhạy, loa ngoài nghe to nhưng nghe chói tai vàkhông hay, máykhông bị nóng khi xài tác vụ cơ bản, sạc pin từ 5%-100% 2h10 phút là đầy, xài wifi và chơi game nhẹ on tầm 7h. Qua đêm 8h sụt 4-5%. Cái khó chịu nhất là bản quốc tế này Xiaomi loại bỏ app gọi và nhắn tin mặc định thay vào đó là app google. khi cắm 2 sim vào bình thường ta có tùy chọn gọi sim1, sim 2 hoặc luôn hỏi mổi lần gọi điện. Này thì nó chỉ có tùy chọn sim 1 hoặc 2, nên thành ra nếu chọn sim 1 bạn chỉ có thể gọi duy nhất là sim 1, muốn gọi sim lại phải mò vào setting chỉnh qua sim 2.",4,"1/1/1999 00:00:00",
"ndtai",212374,"7/11/2019 00:00:00","Máy bin trâu, loa nghe gọi lớn, sạc nhanh, chụp hình tương đối ok có chế độ góc ảnh rộng, chơi game không thấy nóng nhiều, tuy nhiên màn hình bị tối. Máy phù hợp trong tầm giá nên mua",5,"1/1/1999 00:00:00",
"vdhieu",212374,"29/10/2019 00:00:00","Sau 1 tuần sử sản phẩm cảm thấy máy rất ngon sài OK giá hợp lí chơi game OK mượt mà không gặp lỗi gì",5,"1/1/1999 00:00:00",
"lvqan",212374,"2/11/2020 00:00:00","3g thì OK wifi không hiểu sao ping cao quá Sài cũng được, mọi thứ đều ổn, chỉ có wifi là không ổn",5,"1/1/1999 00:00:00",
"dqviet",212374,"2/11/2020 00:00:00","Mình dùng được 10 tháng thấy dấu hiệu chơi game kết nối wifikhông ổn định,đã test ở wifi khác nhưng vẫn bị. Máy cũng đã thử rest lại màkhông giải quyết dc. Mong ad tư vấn cách khắc phục",2,"2/11/2020 00:00:00","Hỗ trợ kỹ thuật"
"ltlong",212374,"2/11/2020 00:00:00","Điện thoại này mới đầu tưởng là tốt, càng dùng càng thất vọng, bắt sóng rất kém, WiFi phập phù, chơi game giật lac, pin chỉ được lúc đầu 6tháng sau tụt rất nhanh nói chung không nên dùng đồ tàu",2,"1/1/1999 00:00:00",
"ptkien",212374,"19/11/2020 00:00:00","máy không có gì để chê nhưng có 1 thứ khá bất tiện đó là bắt wifi kém không làm gì được chơi pung ping cứ 300ms",3,"1/1/1999 00:00:00",
"hqdung",212374,"8/10/2020 00:00:00","Định mua mà thấy đánh giá toàn màn tối,bắt wifi yêu,pin sụt nhanh Mua để xem yt,lướt và thi thoảng 2-3 game lq thì đáp ứng đckhông nhỉ",5,"1/1/1999 00:00:00",
"dqlai",212374,"4/10/2020 00:00:00","4/128g :) có vể đây là 1 điện thoại tạo ra để làm sập các loại game pubg, liên quân.... Khi đã root và dơi vào tay bọn hack game.Đã thế cấu hình lại còn cao",5,"1/1/1999 00:00:00",
"ptloc",212374,"2/10/2020 00:00:00","bắt wifi kém nên mn ko nên mua :))) máy còn ko chơi nổi game lq phò phạch nói chi game khác",1,"1/1/1999 00:00:00",
"nvan",212374,"25/9/2020 00:00:00","Đã mua, đã vứt, không bảo hành dù trong thời gian bảo hành, bảo hành giọng điệu xem thường khách.",1,"26/9/2020 00:00:00","Thegioididong.com"
"nhdhao",212374,"21/9/2020 00:00:00","Chơi liên quân bị lỗi kết nối. Wifi hay 4g đều ko chơi được. Đã reset lại máy vẫn bị",2,"1/1/1999 00:00:00",
"thanhvy",212374,"20/9/2020 00:00:00","Tôi mua 4/64 mà không hiểu sao chơi game free fire ping game nó lên toàn 200,400 không phải do wifi,làm cách nào để khắc phục ạ.",2,"20/9/2020 00:00:00","Thegioididong"
"vtluan",212374,"19/9/2020 00:00:00","Thật sự là máy này không dành cho game thủ ae nha dùng tốt đc vài tháng đầu..sau vài tháng máy chơi liên quân thì mất mạng liên tục và khi vào trận thì ping đỏ và vàng full game dù ping xanh vẫn lag :)) tôi mới thua 1 trận do nó đấy và tôi chơi theo hướng cày tỉ lệ thắng đánh thắng đc 89 trận liên tục thì thua 1 trận do như này và tôi cực nóng ạ.. muốn đập cái đt cho rồi",1,"21/9/2020 00:00:00","Thegioididong.com"
"ndquang",212374,"16/9/2020 00:00:00","e đang dùng redmi note 8 đã nâng lên hdh MIUI 11.0.9 hiện tại đang bị lỗi không thể gửi tin nhắn cho tổng đài dịch vụ(191) mong qtv chỉ cách khắc phục ạ",1,"18/9/2020 00:00:00","Hỗ trợ kỹ thuật"
"ltlong",212374,"13/9/2020 00:00:00","Máy mau hết pin, camera trước xấu,mờ, call video thì camera tốikhông thấy, bắt wifi thì yếu. Thất Vọng!",1,"1/1/1999 00:00:00",
"ddkhanh",212374,"12/9/2020 00:00:00","máy dùng ok dùng được thời gian mấy để ý chơi game bị lỗi âm thanh khi cắm tai nghe hoặc tai Bluetooth có sửa được không ạ",5,"1/1/1999 00:00:00",
"lvdai",209797,"2/11/2020 00:00:00","3 từ thôi, đáng đồng tiền, chụp hình thì đẹp, game thì ít nóng hơn cả snap 675, lúc mua thì hơi lo, sợ nóng máy, nhưng mua về thì thật sự rất tyêt",5,"1/1/1999 00:00:00",
"pmthe",209797,"19/11/2020 00:00:00","Đt tốt, vừa mua về đã có bản cập nhật 11.0.3 lên miui 11.0.6 vừa cập nhật xong có bản miui 12 liền luôn, tác vụ mượt, ko chơi game nặng nên ko nóng lắm, còn lại face, Youtube,...mát lạnh luôn,Camera ổn, quay video ban ngày đẹp,ban đêm ko đẹp lắm ko sáng bằng vsmart live của đứa em, pin trâu sạc 0-85% tầm 1h30phút còn 15% còn lại tầm 30p. Hai anh chị nhân viên ĐMX thị trấn Cầu Quan -Tiểu Cần -Trà Vinh ( đối diện nhà thờ Mặc Bắc ) vui vẻ,nhiệt tình và rất dễ thương...🌟🌟🌟🌟",5,"1/1/1999 00:00:00",
"hdhuy",209797,"19/11/2020 00:00:00","Có ai bị lỗi này giống e ko ạ. Soạn tin nhắn viết chính tả đúng dấu câu mà lúc ấn gửi là toàn bộ tin nhắn bị mất dấu, chỗ nào mất dấu bị thay bằng khoảng trắng. Lỗi cả bàn phím đt và laban key( đt khác xài la bàn key ko bị lỗi này)",4,"14/10/2020 00:00:00","Hỗ trợ kỹ thuật"
"vdhieu",209797,"9/10/2020 00:00:00","Điện thoại dùng tốt, nhưng gần đây máy tự động cập nhật MIUI rồi máy hay bị đơ, phải để 1 lúc sau hoặc khởi động lại mới sử dụng được",4,"1/1/1999 00:00:00",
"ltlong",209797,"27/9/2020 00:00:00","Mua đc 1tháng thấy rất OK trong tầm giá Sạc nhanh, game mượt, máy nóng cũng bt Nói chung là ok",5,"1/1/1999 00:00:00",
"nvchung",209797,"27/9/2020 00:00:00","Mình mới mua hôm qua,chơi pubg mấy tiếng chỉ hơi ấm máy thôi chứ ko nóng,sạc pin nhanh,nhưng mk chơi game nửa tiếng hết 30% pin r.ngoài ra mấy cái khác đều ok",5,"1/1/1999 00:00:00",
"toshiko",209797,"26/9/2020 00:00:00","Pin tốt, sạc nhanh, đã mua xài 3 tháng, ổn định Nhiều chức năng chưa sử dụng đến Có nhiều màu để lựa chọn thì tốt hơn",5,"1/1/1999 00:00:00",
"ttson",209797,"26/9/2020 00:00:00","Add ơi cho mình hỏi. Mình mua máy xiao này về sd. Trước đó mình vẫn đăng ảnh zalo (ảnh bìa và đại diện) được bình thường. Sau này minh đăng lại thì chỉ đăng lên đc ảnh đại diện. Còn ảnh bìa thì mình ko đăng lên đc. Khi đăng ảnh bìa lên thì máy báo là có lỗi. Như vậy là bị gì vậy add. Hướng dẫn mình cách khắc phục. Mình xin cảm ơn",5,"27/9/2020 00:00:00","Hỗ trợ kỹ thuật"
"dqlai",209797,"21/9/2020 00:00:00","máy ngon. chơi game hơi nóng nhưng mìnhkhông chơi game nhiều nên không thành vấn đề. còn lại tac vụ hàng ngày thì mượt mà. màn hình đẹp. pin trâu dùng cả ngày mà sạc có 2 tiếng là đầy.",5,"1/1/1999 00:00:00",
"ltkiet",209797,"20/9/2020 00:00:00","Cập nhật phiên bàn mới xong là bị đơ máy liên tục, máy đơ vài phút sau mới tắt nguồn khởi động lại được",3,"1/1/1999 00:00:00",
"dqviet",209797,"2/9/2020 00:00:00","Sản phẩm tốt. Pin quá trâu lun. Sài cả ngày pin ms hết nổi. Sạc pin ổn tắt hết đa nhiệm bật chế độ tiết kiệm pin lên sạc đầy tầm 2 tiếng. Không nóng lắm",5,"1/1/1999 00:00:00",
"dkhy",209797,"27/8/2020 00:00:00","Máy chơi cấp nhập lên 12,chơi game liên quân rất mất 2t_3tieng mà vẫn mất quá ok",4,"1/1/1999 00:00:00",
"hnthien",209797,"26/8/2020 00:00:00","Sp tốt. Nhân viên thân thiện. Sài rất oke mặc dù mua cũ ở tgdd. Miui12 sài ổn định. Mượt. Sóng sánh chụp ảnh oke. Rất rất tuyệt vời",4,"1/1/1999 00:00:00",
"ptkien",209797,"22/8/2020 00:00:00","Cho em hỏi, em vừa mua máy hôm nay. Hệ thống bắt cập nhật lên V12 rồi bị sai lỗi thiết kế. Em đổi được không ạ? ""Địa chỉ IP""mà máy hiện ""Địa chỉa IP"". Quạo ghê....",4,"1/1/1999 00:00:00",
"nttthuy",209797,"22/8/2020 00:00:00","Mình sử dụng được 5 ngày, máy chụp hình siêu đẹp, chơi game Liên Quân bao đỉnh, xem phim nét. Có điều về phần pin mình cảm thấy chơi game không tốn nhiều, nhưng trạng thái chờ lại hao pin nhiều mới lạ lùng. Hoặc lướt FB rất hao luôn, mặc dù lướt ít, không hiểu sao ? Về phần lỗi Wf hay 4g hay máy nóng gì đó, tất cả đều không có.",4,"1/1/1999 00:00:00",
"httri",209797,"19/8/2020 00:00:00","Cập nhật phiên bản mới xong hay bị treo máy, tắt nguồnkhông đc luôn, 1 lúc khá lâu nó tự tắt rồi bật lại. Có ai bị giong mìnhkhông ạ",4,"1/1/1999 00:00:00",
"tu123",209797,"18/8/2020 00:00:00","Từ lúc cập nhật đến giờ cảm thấy điện thoại sạc lâu vô pin hơn dùng thì lại nhanh hết ngoài dùng cảm thấy máy nóng đặc biệt là lúc nói chuyện điện thoại lúc chưa cập nhật thì không có chả hiểu sao cập nhật xong lại vậy",3,"1/1/1999 00:00:00",
"nhhiep",209797,"12/8/2020 00:00:00","Tôi mới mua con not8pro không hiểu tai sao cập nhật phiên bản mới pin tụt nhanh quá vậy mọi người cho tôi biết được không",4,"1/1/1999 00:00:00",
"pmthanh",209797,"13/5/2020 00:00:00","Xài tầm 1 tuần thấy máy có vẻ lag và cảm ứng chơi game bấm không ăn khá ức chế, chơi game nên đổi đt gì đây anh em mong ae tư vấn",4,"1/1/1999 00:00:00",
"ntkduy",209797,"12/5/2020 00:00:00","Máy xài dc nữa năm khá là ok. chơi game thì tầm 2 3h mới hết pin mọi thứ điều tuyệt cho 5*",5,"1/1/1999 00:00:00",
"ltsong",209797,"7/8/2020 00:00:00","M xài dc 1 tuan.nói chung là ok chỉ có pin làkhông kéo lâu mặc dù mkhông chơi game cấu hình mạnh...m thix chụp hình nên máy này chụp hình m thấy quá ok...còn sự bền vững cũng phải xem time nữa..Nhưng mình cho 5*không hẳn là chất lượng máy mà là do 1 phần Chị nhân viên trong TGDD quá ok...m còn nhớ c đó tên Hấn á...nc dễ thương gần gũi và thân thiện nữa...",5,"1/1/1999 00:00:00",
"mhvan",209797,"5/8/2020 00:00:00","Mk chơi game sao bấm mấy cái phím nhỏ nó ko ăn? Mà cảm ứng là cảm ứng lực đúng ko mn? Tại mk dùng mấy đồ vật khác chạm vào màn hình nó cũng nhận! Ko phải cảm ứng từ or nhiệt thì phải!",3,"1/1/1999 00:00:00",
"ctnhung",209797,"4/8/2020 00:00:00","Máy bị lỗi sim, đổi máy rồi vẫn bị, chụp hình ko tốt. Còn lại pin, game, đa nhiệm ok",2,"1/1/1999 00:00:00",
"httam",209797,"25/7/2020 00:00:00","Sản phẩm tốt trong tầm giá,mới dùng nửa tháng thấy mọi thứ ok.sạc nhanh,pin khỏe",5,"1/1/1999 00:00:00",
"lqcuong",209797,"25/7/2020 00:00:00","Chụp ảnh thì khỏi bàn cãi, siêu đẹp. Chơi game mượt. Xem phim chất lượng cao. Nên mua",5,"1/1/1999 00:00:00",
"thanhvy",209797,"24/7/2020 00:00:00","Mình thấy con này rất tốt trong tầm giá, pin trâu( nhưng các bạn cập nhật lên android 10 thì pin hơi hao 1 tí nhưng xài rất đã), màn hình IPS LCD nhưng vẫn rất đẹp. Chơi game thì rất mượt, mình xài không thấy nóng máy mà nó chỉ ở mức ấm bình thường thôi, các tác vụ thông thường thì xài rất mượt và êm. Còn về phần camera thì không đẹp lắm( nhưng mình phải nói là camera chụp siêu nét nhất là camera 64MP, nét lắm các bác ạ).Bắt sóng tốt loa ngoài nghe rõ không rè giải trí khá ổn.Mình nghĩ mọi người nên mua bản 6GB/64GB vì nó rẻ các bác ạ. Mình nghĩ con này xứng đáng trong tầm giá, mọi người nên mua.",5,"1/1/1999 00:00:00",
"ltlong",209797,"19/7/2020 00:00:00","Nay vừa mua nhung thất vọng về màn hình quá..màn hình rất rỗ..kb phải dt mk hỏng k",3,"1/1/1999 00:00:00",
"nvan",209797,"19/7/2020 00:00:00","Máy dùng hơn 10 ngày, bắt wifi kém, còn đâu tạm ổn. Mua hôm giảm 16%, tặng kèm sạc dp 10000mah nên tạm đc.",4,"1/1/1999 00:00:00",
"bndtrung",209797,"16/7/2020 00:00:00","mới mua hôm qua để sử dụng, máy còn 28% để qua đêm có bật wifi, 4g độ sáng màn hình mức trung bình không đặt ứng dụng chạy ngầm nhưng sáng dậy sập nguồn. Như vậy là máy có vấn đề đúng không ạ ?",3,"1/1/1999 00:00:00",
"hltmanh",209797,"15/7/2020 00:00:00","Chủ yếu mua về để chiến game. dùng dc khoảng hơn 2h liên tục. đã test game free fire. Võ lâm Truyền Kỳ mobile máy khá là ok. nói chung là hài lòng",5,"1/1/1999 00:00:00",
"hqbao",209797,"8/7/2020 00:00:00","Máy sử dụng rất mượt.",5,"1/1/1999 00:00:00",
"dhkhai",209797,"26/6/2020 00:00:00","Tại sao con redmi note 8 pro mình mua hôm 20 /6 chỉ là bản miui 11.0.4 mà nó lạikhông đc cập nhập lên miui bản 11.0.6.0 là sao note 8 pro đc cập nhập lên rủi mà",4,"1/1/1999 00:00:00",
"hqdung",209797,"26/6/2020 00:00:00","Sao máy e mỗi lần xoá hình ảnh hay video nó đều bị 1 tập tin lỗi vậy. Bị riết luôn rồi tập tin lỗi nó cứ đầy trog máy nhưg vô trong thư viện hay tập tin thìkhông thấy",1,"1/1/1999 00:00:00",
"dhkhai",209797,"21/6/2020 00:00:00","Mình không chơi game nhiều nên máy cũng không nóng. Máy mượt lắm. Nhưng có điều mình hay nghi ngại về Fcae ID không được an toàn cho lắm.",5,"1/1/1999 00:00:00",
"hltmanh",209797,"20/6/2020 00:00:00","Mình dùng được 7 tháng. Đánh giá cũng khá mượt chơi game cũng ok. Nhưng chức năng rung báo cuộc gọi bé nhiều khi đút túi quầnkhông phát hiện ra, đôi khi lỗi cuộc gọi không nghe thấy đầu dây kia nói gì phải khởi động lại. Không tắt được chức năng báo tin nhắn trên zalo ( mình tìm khá nhiều cách mà chưa đk)",2,"1/1/1999 00:00:00",
"ntloc",209797,"17/6/2020 00:00:00","Mình mới mua được 3 hôm dùng mọi thứ đều ok.sạc pin song rút ra 100% lúc 1h sáng.đến 7h sáng thì vẫn 100%. Và mọi ng bảo lên Android 10 dùng thích.vậy mình có lên ko hay vẫn để nguyên. Và e nhân viên rất nhiệt tình và thân thiện. Hihi. Mua đt còn được tặng thêm củ sạc pin dự phòng.hihi",5,"1/1/1999 00:00:00",
"sssbath",209797,"15/6/2020 00:00:00","Đã dùng đc 2 tháng, máy khá ngon, chạy mượt, pin ổn, nhiệt chỉ hơi nóng thôi, chụp hình thì mau nóng, hình chụp ổn chỉ là chế độ zoom quá chán, hình chụp rồi zoom lên dc có xíu (chak kêu ngta zo trình sửa ảnh zoom hay dùng pc zoom???), Lạ nữa là đôi khi một ngày mới chưa chụp tấm nào thì nút xem hình đã chụp ở màn hình chụp hìnhkhông hoạt động (hiện màu xám ).",4,"1/1/1999 00:00:00",
"ttlong",209797,"7/6/2020 00:00:00","Đã lên Android 10, máy xài quá ngon,các bạn mua đi,các e từ vấn đề thuong nhiệt tình.",5,"1/1/1999 00:00:00",
"lmquy",209797,"6/6/2020 00:00:00","mới mua máy đc 2 tuân. không hiểu sao choi Game rất chi là lac 4G Wafi căng đét mà Ping rất cao. chơi trên máy khác thì không bị gì. với thỉnh thoảng 4G không vào đc mạng Phải Khởi động lại máy mới vô đc. và đã đc đổi 1 máy khác nhưng tình trạng lac khi chơi game vân bị, Chán thật sự khuyên ai có Ý định mua em này hãy cân nhắc lại",1,"1/1/1999 00:00:00",
"lnminh",209797,"4/6/2020 00:00:00","Quá tốt trong tầm giá. Mặc dù cụm cam dày quá dễ bị va chạm gây bong tróc. Nhưng cũng không ảnh hưởng gì đến chức năng máy.",5,"1/1/1999 00:00:00",
"ddnhue",209797,"4/6/2020 00:00:00","Mình mua đc 1thang máy OK chơi game liên quan mượt mà.camera đẹp pin trâu nghe nhạc buổi chiều tối đánh liên quan đến 22h mà pin mất có 20%.nhân viên ở ngã tư gò đậu rất nhiệt tình vui tính.",5,"1/1/1999 00:00:00",
"nvthai",209797,"25/5/2020 00:00:00","Máy dùng ổn định !! Chỉ có pin tuột xuống nhanh. Loa nhỏ, tất cả đều mượt mà, máy chơi cũng không nóng lắm.",5,"1/1/1999 00:00:00",
"tylnhi",209797,"24/5/2020 00:00:00","Sử dụng máy được 6 tháng. Sản phẩm khá ổn. Vân tay nhạy, cảm ứng mượt. Lướt web thì bình thường nhưng chơi game thì máy hơi nóng. Lúc đầu pin trâu. Nhưng sau 1 thời gian thì Pin so vơi máy oppo trước của mình xuống nhanh hơn.",4,"1/1/1999 00:00:00",
"ddkhanh",209797,"24/5/2020 00:00:00","Máy Sài tốt mượt pin trâu mình mua con note9s lõi lung tung giờ đổi lấy note8 pro Sài ngon hơn",4,"1/1/1999 00:00:00",
"ptloc",209797,"21/5/2020 00:00:00","Mình mua được 10 ngày dùng mọi thứ ok nhưng sao sạc đến 98% pin lại dùng ạ momg được mọi người góp ý",2,"1/1/1999 00:00:00",
"ndtai",209797,"20/5/2020 00:00:00","Mình mua máy được một tuần đã trải nghiệm và đánh giá như sau máy cực kỳ mượt mà mở khóa vân tay quá nhanh pin châu lắm cam sau rất đẹp nếu so tâm giá này ăn đứt sam sung",5,"1/1/1999 00:00:00",
"ntphong",209797,"14/5/2020 00:00:00","may ngon rẻ chụp nét và chơi game ít nóng mình dù đồ họa cao nhưng m ngon hơn samsung",5,"1/1/1999 00:00:00",
"nhdhao",209797,"11/5/2020 00:00:00","Cam 64m mà quá tệ! Ảnh bị nhoè, máy quá nóng! Thực sự chán luôn!!! Nóng ko muốn cầm máy luôn! Cụm camera lồi ra rất xấu!",1,"1/1/1999 00:00:00",
